                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.77388,                 1.2754,                0.54346,                 1.0271,                0.87986,                0.79687,                0.85525,                0.61499,                0.87986,                0.79687,                0.86053,                0.60477,                 1.2138,                 2.1698,                0.81563,                 1.3491,             0.00082925,             0.00082925,             0.00082925
                    104,                0.77534,                 1.2846,                 0.5538,                 1.0277,                0.78983,                0.81844,                0.86573,                0.61757,                0.78983,                0.81844,                 0.8651,                0.62349,                 1.2497,                 2.1593,                0.80253,                 1.4082,             0.00082513,             0.00082513,             0.00082513
                    105,                 0.7715,                   1.28,                0.55061,                  1.027,                0.85527,                0.80728,                0.87039,                0.60962,                0.85527,                0.80728,                0.86648,                0.60685,                 1.2191,                 2.2838,                0.70249,                 1.4067,               0.000821,               0.000821,               0.000821
                    106,                0.76339,                  1.262,                0.53106,                 1.0265,                0.83636,                0.86857,                0.91042,                 0.6441,                0.83295,                 0.8647,                0.90077,                0.63903,                 1.1356,                 2.1216,                0.64869,                 1.3065,             0.00081688,             0.00081688,             0.00081688
                    107,                0.76062,                 1.2655,                 0.5192,                 1.0227,                0.82355,                0.86563,                0.87578,                0.63217,                0.82355,                0.86563,                0.87578,                  0.629,                 1.1785,                 2.1347,                0.68061,                 1.3889,             0.00081275,             0.00081275,             0.00081275
                    108,                0.75208,                 1.2497,                0.51284,                 1.0239,                  0.854,                0.86214,                0.86953,                0.63114,                  0.854,                0.86214,                0.86779,                 0.6314,                 1.2026,                 2.0355,                0.72137,                 1.3728,             0.00080863,             0.00080863,             0.00080863
                    109,                0.75886,                 1.2769,                0.53696,                 1.0181,                0.80196,                0.81043,                  0.872,                 0.6368,                0.80196,                0.81043,                  0.872,                0.63022,                 1.1455,                 1.9578,                0.81519,                 1.3785,              0.0008045,              0.0008045,              0.0008045
                    110,                0.74571,                 1.2481,                0.51612,                  1.025,                0.89531,                0.87485,                0.90408,                0.64779,                0.89531,                0.87485,                0.90679,                0.64916,                 1.1797,                 1.9602,                0.61067,                 1.3541,             0.00080038,             0.00080038,             0.00080038
                    111,                0.73934,                 1.2476,                0.50627,                 1.0155,                0.81464,                0.76497,                0.84289,                0.61809,                0.81927,                0.76885,                0.84845,                 0.6131,                 1.2106,                 2.2159,                0.74943,                 1.4336,             0.00079625,             0.00079625,             0.00079625
                    112,                0.76196,                 1.2685,                0.51798,                 1.0333,                0.81276,                0.83477,                0.85174,                0.61827,                0.86849,                0.77227,                 0.8438,                 0.6068,                 1.2176,                 2.0422,                0.69152,                 1.4304,             0.00079213,             0.00079213,             0.00079213
                    113,                0.73521,                 1.2185,                0.51098,                 1.0145,                0.84446,                0.78749,                0.85752,                 0.6111,                0.84446,                0.78749,                0.85818,                0.61015,                 1.2303,                 2.2883,                0.77226,                 1.4355,               0.000788,               0.000788,               0.000788
                    114,                0.73842,                  1.217,                0.50772,                 1.0117,                0.76486,                0.77657,                0.81573,                0.56603,                0.76486,                0.77657,                0.81404,                 0.5747,                 1.2308,                 2.3128,                0.78343,                 1.4039,             0.00078387,             0.00078387,             0.00078387
                    115,                0.74128,                 1.2274,                0.51382,                 1.0219,                0.89541,                0.85334,                0.89793,                0.64683,                0.89104,                0.84946,                 0.8927,                0.64917,                 1.1636,                 2.0711,                 0.5905,                 1.3486,             0.00077975,             0.00077975,             0.00077975
                    116,                 0.7359,                 1.2168,                0.50741,                 1.0148,                0.77856,                0.83519,                0.83234,                0.59228,                0.78399,                0.83906,                0.83782,                0.58196,                 1.1951,                 2.1338,                0.83538,                 1.3706,             0.00077563,             0.00077563,             0.00077563
                    117,                0.72139,                 1.2299,                0.50365,                 1.0031,                0.86016,                0.86443,                0.89575,                0.64809,                0.86016,                0.86443,                0.89575,                0.63529,                 1.1824,                 2.0354,                0.69505,                 1.3615,              0.0007715,              0.0007715,              0.0007715
                    118,                0.74071,                 1.2334,                0.50663,                 1.0118,                0.90557,                0.80935,                0.91036,                0.64804,                0.90557,                0.80935,                0.91203,                0.64282,                 1.2172,                 2.1082,                0.61589,                 1.4042,             0.00076738,             0.00076738,             0.00076738
                    119,                0.73611,                 1.2199,                0.50342,                 1.0111,                0.87974,                0.81509,                0.87039,                0.62046,                0.88675,                 0.8065,                0.87006,                0.61089,                 1.1944,                 2.2478,                0.68365,                  1.411,             0.00076325,             0.00076325,             0.00076325
                    120,                0.71753,                 1.2116,                0.48404,                 1.0013,                0.85551,                0.87192,                0.89085,                0.65816,                0.85551,                0.87192,                0.89143,                0.65012,                 1.1966,                 2.0651,                0.65103,                 1.3727,             0.00075912,             0.00075912,             0.00075912
                    121,                0.72715,                  1.217,                0.49543,                 1.0092,                 0.8373,                0.85873,                0.88864,                0.63436,                 0.8373,                0.85873,                0.88534,                0.63047,                 1.2244,                 2.2872,                0.72436,                 1.4358,               0.000755,               0.000755,               0.000755
                    122,                0.72208,                  1.207,                 0.5073,                 1.0024,                0.83284,                0.79272,                0.87272,                0.62776,                0.83284,                0.79272,                0.86707,                0.61431,                 1.2222,                 2.2744,                0.68172,                 1.3952,             0.00075088,             0.00075088,             0.00075088
                    123,                0.70808,                 1.1839,                0.48236,                0.99492,                0.88455,                0.81466,                0.88807,                0.63991,                0.88851,                0.81839,                0.88917,                0.62987,                 1.1933,                 2.1025,                0.65134,                 1.3825,             0.00074675,             0.00074675,             0.00074675
                    124,                0.71944,                 1.2215,                0.50422,                 1.0062,                0.86001,                0.84156,                0.88504,                0.63887,                0.88099,                0.84614,                0.89012,                0.63343,                 1.1957,                 2.1473,                0.66762,                 1.3516,             0.00074263,             0.00074263,             0.00074263
                    125,                0.71166,                 1.1989,                0.48251,                  1.001,                0.90032,                 0.8037,                0.89202,                0.64638,                0.90032,                 0.8037,                0.89202,                0.63101,                 1.2159,                 2.3446,                0.65677,                 1.4156,              0.0007385,              0.0007385,              0.0007385
                    126,                0.71685,                 1.1876,                 0.4933,                0.99705,                0.88579,                0.79635,                0.88121,                0.64062,                0.89003,                0.80022,                0.88639,                0.63684,                 1.1759,                  2.087,                0.65595,                 1.3568,             0.00073437,             0.00073437,             0.00073437
                    127,                0.70338,                 1.1799,                0.49404,                 1.0001,                0.89078,                0.81583,                0.88427,                0.62679,                0.89078,                0.81583,                 0.8839,                0.61729,                 1.2066,                  2.184,                0.70307,                 1.3988,             0.00073025,             0.00073025,             0.00073025
                    128,                0.70192,                  1.189,                0.48297,                0.98419,                0.84011,                0.82716,                 0.9041,                0.64868,                0.84507,                0.83103,                0.90901,                0.63684,                 1.2232,                 2.3777,                0.77626,                 1.3594,             0.00072612,             0.00072612,             0.00072612
                    129,                0.70057,                 1.1821,                0.49149,                0.98446,                0.85409,                0.82421,                0.86563,                0.62505,                0.85409,                0.82421,                0.86771,                0.61439,                 1.1943,                 2.3636,                0.70155,                  1.389,               0.000722,               0.000722,               0.000722
                    130,                0.70819,                 1.1763,                0.48709,                0.99828,                0.87156,                0.83269,                0.87819,                0.64694,                0.87156,                0.83269,                0.87954,                 0.6274,                 1.1563,                 2.2811,                0.73767,                 1.3467,             0.00071788,             0.00071788,             0.00071788
                    131,                0.69101,                 1.1792,                0.48373,                0.98643,                0.87547,                0.85367,                0.89784,                0.65485,                0.87155,                 0.8498,                0.89531,                0.65232,                  1.141,                 2.3033,                0.62543,                 1.3763,             0.00071375,             0.00071375,             0.00071375
                    132,                0.71568,                 1.1868,                0.50229,                 1.0013,                0.90177,                0.82471,                0.91016,                  0.681,                0.90177,                0.82471,                0.90654,                0.65837,                 1.1402,                  2.211,                0.59296,                 1.3533,             0.00070962,             0.00070962,             0.00070962
                    133,                0.67394,                 1.1692,                 0.4802,                0.98693,                0.81122,                0.82733,                 0.8703,                0.64555,                0.81122,                0.82733,                0.87642,                0.63623,                   1.14,                 2.1406,                0.68897,                 1.3579,              0.0007055,              0.0007055,              0.0007055
                    134,                0.69414,                 1.1708,                  0.487,                0.99759,                0.91258,                0.82082,                0.89599,                0.65504,                0.91258,                0.82082,                0.89325,                0.64306,                 1.1669,                 2.1175,                0.57535,                 1.3645,             0.00070137,             0.00070137,             0.00070137
                    135,                0.68043,                 1.1731,                0.47204,                0.98794,                0.89019,                0.77825,                0.88701,                0.64407,                0.88522,                0.77437,                0.87855,                0.63193,                 1.1771,                 2.1523,                0.64471,                 1.3866,             0.00069725,             0.00069725,             0.00069725
                    136,                0.68227,                 1.1515,                0.47191,                0.98221,                0.76895,                 0.8523,                0.86718,                0.63683,                0.76895,                 0.8523,                0.86876,                0.62733,                 1.1545,                 2.2061,                0.67279,                 1.3643,             0.00069313,             0.00069313,             0.00069313
                    137,                0.67892,                 1.1367,                0.46101,                0.98455,                0.85797,                0.87067,                0.88842,                0.63988,                0.85797,                0.87067,                0.88479,                0.62769,                 1.2298,                 2.2373,                0.62961,                 1.4004,               0.000689,               0.000689,               0.000689
                    138,                0.67523,                 1.1672,                0.46653,                0.98195,                0.87725,                0.85824,                0.88101,                0.62119,                0.88143,                0.86211,                0.87996,                0.61748,                 1.2533,                 2.4456,                0.63731,                 1.4447,             0.00068488,             0.00068488,             0.00068488
                    139,                0.66771,                 1.1664,                0.46542,                0.98057,                0.80206,                 0.8045,                0.84062,                0.60818,                0.80594,                0.80838,                0.85075,                0.60544,                 1.2059,                 2.1969,                0.70561,                 1.3894,             0.00068075,             0.00068075,             0.00068075
                    140,                0.70108,                 1.1723,                0.48207,                0.99405,                0.83628,                 0.8407,                0.86463,                0.63982,                0.83628,                 0.8407,                0.86095,                0.62806,                 1.1425,                 2.1824,                0.77678,                 1.3287,             0.00067663,             0.00067663,             0.00067663
                    141,                0.67707,                 1.1314,                0.47555,                0.98247,                0.84307,                0.81197,                0.86842,                0.62614,                0.84782,                0.81576,                0.87007,                0.61813,                 1.1813,                 2.2564,                0.73942,                 1.3555,              0.0006725,              0.0006725,              0.0006725
                    142,                0.69168,                 1.1585,                0.46875,                 0.9878,                0.85324,                0.85203,                 0.8911,                0.63622,                0.85324,                0.85203,                 0.8889,                0.63526,                 1.1904,                 2.3382,                0.76111,                 1.3841,             0.00066838,             0.00066838,             0.00066838
                    143,                0.66541,                 1.1389,                0.45563,                0.98272,                 0.8658,                0.86468,                0.89481,                0.65512,                0.86139,                0.86105,                0.89089,                0.64382,                 1.1786,                 2.3029,                 0.6645,                 1.3965,             0.00066425,             0.00066425,             0.00066425
                    144,                0.65729,                 1.1416,                0.45864,                0.97693,                 0.8008,                0.86467,                0.89292,                0.64445,                 0.8008,                0.86467,                 0.8921,                0.64481,                 1.1876,                 2.3228,                0.70174,                 1.3954,             0.00066013,             0.00066013,             0.00066013
                    145,                 0.6703,                 1.1367,                0.45742,                0.98191,                0.87339,                  0.885,                0.87815,                0.63185,                0.87339,                  0.885,                0.87815,                0.62335,                 1.2055,                 2.2882,                0.60229,                 1.3933,               0.000656,               0.000656,               0.000656
                    146,                0.67082,                 1.1412,                0.46431,                0.97968,                0.81958,                0.85716,                0.88186,                0.63678,                0.81958,                0.85716,                0.88186,                 0.6304,                 1.1723,                 2.1816,                0.67763,                 1.3686,             0.00065188,             0.00065188,             0.00065188
                    147,                 0.6649,                 1.1194,                0.44824,                0.98341,                0.86304,                0.87079,                0.87644,                0.63382,                0.86304,                0.87079,                0.87644,                0.63426,                 1.2053,                 2.3274,                0.63906,                 1.4327,             0.00064775,             0.00064775,             0.00064775
                    148,                0.66739,                  1.149,                0.45793,                0.97903,                0.84285,                0.86897,                0.88826,                0.64491,                0.84285,                0.86897,                0.88662,                0.64108,                 1.1531,                 2.2549,                0.66813,                 1.3474,             0.00064362,             0.00064362,             0.00064362
                    149,                  0.654,                 1.1118,                0.44178,                0.97403,                0.84246,                0.84254,                0.87336,                0.63946,                0.83811,                0.83866,                0.87226,                0.62867,                 1.1747,                 2.3487,                0.73225,                 1.3667,              0.0006395,              0.0006395,              0.0006395
                    150,                 0.6553,                 1.0971,                0.44861,                0.97571,                0.84765,                0.84436,                0.86917,                 0.6362,                0.84765,                0.84436,                0.87229,                0.62251,                 1.1454,                 2.2652,                 0.7066,                   1.33,             0.00063538,             0.00063538,             0.00063538
                    151,                0.66817,                 1.1289,                0.45814,                0.97535,                0.83516,                 0.8728,                0.86702,                0.62821,                0.84277,                0.88123,                0.87066,                0.62978,                 1.1872,                 2.1549,                0.63035,                 1.3387,             0.00063125,             0.00063125,             0.00063125
                    152,                0.66753,                 1.1251,                0.45124,                0.98285,                0.90966,                0.81962,                 0.8946,                0.65223,                0.90966,                0.81962,                0.89011,                0.64242,                  1.178,                 2.2738,                0.67797,                 1.3734,             0.00062713,             0.00062713,             0.00062713
                    153,                0.65304,                 1.0995,                0.44214,                0.98199,                 0.8955,                0.80168,                0.87285,                0.63547,                 0.8955,                0.80168,                0.86619,                0.62847,                 1.1906,                 2.2688,                0.80431,                 1.3885,               0.000623,               0.000623,               0.000623
                    154,                0.64841,                 1.0955,                0.45023,                0.97051,                0.89482,                0.83209,                0.91067,                0.66434,                0.89925,                0.83596,                0.91399,                0.66638,                 1.1394,                 2.2618,                0.61455,                 1.3289,             0.00061887,             0.00061887,             0.00061887
                    155,                0.66116,                 1.1257,                0.45145,                0.97652,                0.85658,                0.86899,                0.88193,                0.64629,                0.85658,                0.86899,                0.88193,                0.63601,                 1.1596,                 2.1604,                0.64592,                  1.373,             0.00061475,             0.00061475,             0.00061475
                    156,                0.65277,                 1.1086,                0.44495,                0.96866,                0.88666,                0.75705,                0.87889,                0.63878,                0.88666,                0.75705,                0.88014,                0.63553,                 1.2118,                 2.2875,                0.71938,                  1.438,             0.00061062,             0.00061062,             0.00061062
                    157,                 0.6567,                 1.1234,                0.44078,                0.98017,                0.89807,                0.83933,                0.89491,                0.64169,                0.89809,                0.84012,                0.88593,                0.64184,                 1.2032,                 2.4762,                0.63595,                 1.4038,              0.0006065,              0.0006065,              0.0006065
                    158,                0.65012,                 1.1024,                0.45021,                0.97591,                0.83292,                0.87224,                0.88302,                0.64055,                0.84443,                0.88461,                0.88981,                0.63522,                  1.214,                 2.4346,                0.64207,                 1.4284,             0.00060238,             0.00060238,             0.00060238
                    159,                0.64096,                 1.1132,                 0.4389,                0.97674,                0.86214,                0.87879,                0.92429,                0.67775,                0.86214,                0.87879,                 0.9232,                0.67613,                 1.1516,                 2.2093,                0.57148,                 1.3944,             0.00059825,             0.00059825,             0.00059825
                    160,                 0.6352,                 1.0896,                0.42906,                0.97101,                0.81678,                0.86118,                0.89575,                0.63296,                0.81678,                0.86118,                0.89575,                0.63413,                 1.2111,                 2.2952,                 0.7102,                 1.4516,             0.00059413,             0.00059413,             0.00059413
                    161,                0.64575,                 1.0771,                 0.4354,                0.96941,                0.84265,                0.85514,                 0.8894,                0.64096,                0.84265,                0.85514,                0.88495,                0.63617,                 1.1929,                 2.3206,                0.66544,                 1.4115,                0.00059,                0.00059,                0.00059
                    162,                0.62834,                 1.0753,                0.43936,                 0.9722,                0.84719,                0.81797,                0.87077,                0.63869,                0.84719,                0.81797,                0.86995,                0.62521,                 1.1965,                 2.3029,                0.66394,                 1.4289,             0.00058588,             0.00058588,             0.00058588
                    163,                0.62784,                 1.0853,                 0.4397,                0.96486,                0.87724,                0.87887,                0.91027,                0.65808,                0.87724,                0.87887,                 0.9084,                0.64864,                 1.2079,                 2.4375,                0.62654,                 1.4239,             0.00058175,             0.00058175,             0.00058175
                    164,                0.62834,                 1.0682,                0.43682,                0.96204,                0.90393,                0.84323,                0.89799,                0.65759,                0.89979,                0.83935,                0.89413,                0.65399,                 1.1504,                 2.2221,                0.73243,                 1.3704,             0.00057763,             0.00057763,             0.00057763
                    165,                0.63194,                 1.0884,                0.44883,                0.96862,                0.83821,                0.84055,                0.89317,                0.64885,                0.83821,                0.84055,                0.89351,                0.63493,                 1.2038,                  2.537,                 0.7563,                 1.4241,              0.0005735,              0.0005735,              0.0005735
                    166,                0.61805,                 1.0385,                0.42474,                0.95529,                0.80923,                0.86847,                 0.9045,                0.64008,                0.80923,                0.86847,                 0.9045,                0.64534,                 1.2068,                 2.4277,                0.67687,                 1.4151,             0.00056938,             0.00056938,             0.00056938
                    167,                0.62207,                 1.0695,                0.42989,                0.96604,                0.87507,                0.85239,                0.89565,                0.64977,                0.87507,                0.85239,                0.89565,                0.64467,                  1.216,                 2.3266,                0.62573,                 1.4973,             0.00056525,             0.00056525,             0.00056525
                    168,                0.64111,                 1.0838,                0.44261,                0.96909,                0.91626,                0.83767,                  0.919,                0.65143,                0.91626,                0.83767,                0.91517,                0.65296,                 1.2025,                 2.3319,                0.63613,                 1.4404,             0.00056112,             0.00056112,             0.00056112
                    169,                0.60628,                 1.0607,                0.42985,                0.95707,                0.89779,                0.89058,                0.90983,                0.64793,                0.90222,                0.89446,                0.91596,                0.65082,                 1.2229,                 2.4409,                0.57881,                 1.4785,               0.000557,               0.000557,               0.000557
                    170,                0.62054,                 1.0832,                0.41704,                0.96326,                 0.8764,                0.86693,                0.90801,                0.65328,                0.86857,                  0.882,                0.91106,                0.65433,                  1.242,                 2.3292,                0.59585,                 1.4835,             0.00055287,             0.00055287,             0.00055287
                    171,                0.62346,                 1.0541,                0.42116,                0.95656,                0.84851,                0.88145,                0.90438,                0.64934,                0.84437,                0.87757,                 0.9007,                0.65092,                 1.2385,                 2.4702,                0.65449,                 1.4887,             0.00054875,             0.00054875,             0.00054875
                    172,                0.61834,                 1.0471,                0.42136,                0.96208,                0.91332,                0.84805,                0.89508,                0.64565,                0.90299,                0.86982,                0.89644,                0.64036,                 1.2204,                 2.5061,                0.62629,                 1.4901,             0.00054463,             0.00054463,             0.00054463
                    173,                0.62194,                 1.0675,                0.42672,                0.96282,                0.86653,                  0.842,                0.90266,                 0.6434,                0.86207,                0.83812,                0.90144,                0.64618,                 1.1936,                 2.4761,                0.60108,                 1.4092,              0.0005405,              0.0005405,              0.0005405
                    174,                 0.6042,                 1.0533,                0.41586,                0.95156,                0.88344,                0.85942,                0.91785,                0.65893,                0.88344,                0.85942,                0.91785,                0.65771,                 1.1957,                 2.5027,                0.61485,                 1.4263,             0.00053638,             0.00053638,             0.00053638
                    175,                0.61169,                 1.0522,                0.40654,                0.96041,                0.88096,                0.83875,                0.90867,                 0.6619,                 0.8896,                0.84669,                0.91207,                0.66899,                 1.1937,                 2.4831,                0.63526,                 1.4943,             0.00053225,             0.00053225,             0.00053225
                    176,                0.60137,                 1.0429,                0.40925,                0.95187,                0.89873,                0.84397,                0.91078,                0.65753,                0.90772,                0.85238,                0.91261,                0.64832,                 1.1922,                 2.5353,                0.58091,                 1.4778,             0.00052812,             0.00052812,             0.00052812
                    177,                0.61735,                 1.0519,                0.42308,                0.96036,                0.90152,                0.81356,                0.87165,                0.63985,                0.90152,                0.81356,                0.87165,                0.62576,                 1.1829,                 2.4415,                0.65527,                 1.4145,               0.000524,               0.000524,               0.000524
                    178,                0.60697,                 1.0167,                0.42043,                0.95254,                0.90461,                0.85566,                 0.8903,                 0.6668,                0.90461,                0.85566,                 0.8903,                0.65894,                 1.1696,                 2.3595,                0.59716,                 1.3881,             0.00051988,             0.00051988,             0.00051988
                    179,                0.60112,                 1.0277,                0.40949,                 0.9517,                0.90522,                 0.8635,                 0.9184,                0.65532,                0.90522,                 0.8635,                0.91609,                0.65916,                 1.2133,                 2.3843,                0.60888,                 1.4357,             0.00051575,             0.00051575,             0.00051575
                    180,                0.60935,                  1.051,                0.41742,                 0.9579,                 0.8712,                0.87983,                0.90456,                0.66487,                 0.8712,                0.87983,                0.90456,                0.66192,                 1.2032,                 2.3896,                0.62253,                 1.4065,             0.00051163,             0.00051163,             0.00051163
                    181,                0.61155,                 1.0667,                 0.4223,                0.96064,                0.87828,                0.78709,                0.87558,                0.64012,                0.87828,                0.78709,                0.87558,                 0.6349,                  1.176,                 2.4443,                0.71456,                 1.3914,              0.0005075,              0.0005075,              0.0005075
                    182,                0.60171,                 1.0422,                0.41018,                0.95178,                0.83436,                0.83718,                   0.87,                0.63768,                0.83049,                0.83331,                 0.8677,                0.62933,                 1.1851,                 2.5597,                0.67914,                 1.4403,             0.00050337,             0.00050337,             0.00050337
                    183,                0.60321,                 1.0016,                0.40217,                0.95341,                0.87112,                0.87424,                0.89888,                0.65762,                0.87112,                0.87424,                0.89546,                0.65506,                 1.1951,                 2.5452,                0.65481,                 1.4431,             0.00049925,             0.00049925,             0.00049925
                    184,                0.61197,                 1.0515,                0.41738,                0.95956,                0.86788,                 0.8648,                0.90332,                0.66556,                0.86788,                 0.8648,                0.90752,                0.64937,                 1.2265,                 2.5438,                0.64197,                  1.428,             0.00049513,             0.00049513,             0.00049513
                    185,                0.60154,                 1.0051,                0.40905,                0.95424,                0.87695,                0.87314,                0.91385,                 0.6796,                0.87695,                0.87314,                0.91385,                0.66571,                 1.1422,                 2.4121,                0.59487,                 1.3737,               0.000491,               0.000491,               0.000491
                    186,                0.59778,                 1.0422,                0.40645,                0.94928,                0.82934,                0.87168,                0.88999,                0.64697,                0.82368,                0.85507,                0.88385,                0.64089,                 1.1856,                 2.4522,                0.72475,                 1.4111,             0.00048687,             0.00048687,             0.00048687
                    187,                0.58583,                 1.0161,                0.40365,                0.94975,                0.88634,                0.86271,                0.91626,                0.67401,                0.88225,                0.85873,                0.91135,                0.66216,                 1.1235,                 2.4375,                0.62987,                  1.391,             0.00048275,             0.00048275,             0.00048275
                    188,                0.58992,                 1.0187,                0.40133,                0.95493,                0.85761,                0.88744,                0.92367,                0.67341,                0.85761,                0.88744,                0.92152,                0.66853,                 1.1646,                 2.4426,                0.61608,                 1.3997,             0.00047863,             0.00047863,             0.00047863
                    189,                0.59006,                 0.9991,                0.39373,                0.94973,                0.89982,                0.85926,                0.92375,                0.69742,                 0.8911,                0.85151,                0.91653,                0.68389,                 1.1426,                 2.3927,                0.59129,                 1.4239,              0.0004745,              0.0004745,              0.0004745
                    190,                   0.61,                 1.0559,                0.41872,                0.95788,                0.88665,                0.84253,                0.90678,                0.66936,                0.88665,                0.84253,                0.90678,                0.66211,                 1.1812,                 2.4664,                0.57678,                 1.4468,             0.00047038,             0.00047038,             0.00047038
                    191,                0.60412,                 1.0422,                0.41827,                0.95884,                0.83103,                 0.8918,                0.89456,                0.66879,                0.83103,                 0.8918,                 0.8957,                0.66101,                 1.1342,                 2.3735,                0.59967,                 1.4006,             0.00046625,             0.00046625,             0.00046625
                    192,                0.58348,                 1.0157,                0.40131,                0.95184,                0.87323,                0.81047,                0.90064,                 0.6532,                0.86844,                 0.8066,                0.89028,                 0.6439,                  1.153,                 2.3958,                0.66055,                 1.4139,             0.00046212,             0.00046212,             0.00046212
                    193,                0.58044,                 1.0143,                0.40741,                0.94956,                0.87394,                0.89475,                0.90697,                0.66223,                0.87015,                0.89088,                0.90361,                0.66652,                 1.1813,                 2.4332,                0.58995,                 1.4223,               0.000458,               0.000458,               0.000458
                    194,                 0.5817,                 1.0039,                0.39114,                0.94335,                0.92416,                 0.8152,                0.90789,                0.66909,                0.91961,                0.81133,                0.90302,                0.65984,                 1.1876,                 2.6873,                0.60528,                 1.4528,             0.00045388,             0.00045388,             0.00045388
                    195,                0.58036,                 1.0117,                0.39629,                0.94205,                0.85408,                0.89064,                0.90802,                 0.6673,                0.85044,                0.88676,                0.90419,                0.65838,                 1.1679,                 2.6029,                 0.5981,                 1.3943,             0.00044975,             0.00044975,             0.00044975
                    196,                0.59993,                 1.0188,                0.42053,                0.95779,                0.88448,                0.84739,                0.88733,                0.64543,                0.88448,                0.84739,                0.88733,                 0.6396,                 1.2109,                  2.615,                0.62232,                 1.4665,             0.00044563,             0.00044563,             0.00044563
                    197,                0.57544,                 1.0071,                0.39351,                0.93796,                0.89666,                0.85486,                0.88771,                 0.6385,                0.89666,                0.85486,                0.88761,                0.63319,                   1.23,                 2.5794,                0.61906,                 1.4253,              0.0004415,              0.0004415,              0.0004415
                    198,                0.56521,                0.98261,                0.38168,                0.93826,                0.88519,                0.81638,                 0.8806,                0.63676,                 0.8867,                0.80936,                0.87694,                0.63401,                 1.1861,                 2.4959,                 0.6345,                 1.4253,             0.00043738,             0.00043738,             0.00043738
                    199,                  0.579,                 1.0153,                0.38845,                0.94669,                0.88339,                0.88835,                0.89767,                0.63959,                0.87928,                0.88447,                0.89512,                 0.6425,                 1.2081,                 2.3997,                0.61188,                 1.4532,             0.00043325,             0.00043325,             0.00043325
                    200,                0.57036,                 1.0003,                0.38173,                0.94296,                0.81054,                0.88645,                0.88692,                0.64851,                0.80695,                0.88257,                0.88227,                0.64649,                 1.2167,                 2.6737,                0.64254,                 1.4708,             0.00042912,             0.00042912,             0.00042912
                    201,                0.57877,                 1.0004,                0.39086,                0.94448,                0.82169,                0.87901,                0.89521,                0.64057,                0.81454,                  0.876,                0.89248,                0.62976,                 1.2202,                 2.6664,                 0.6398,                 1.4704,               0.000425,               0.000425,               0.000425
                    202,                0.57249,                 0.9924,                0.37952,                0.94114,                0.89792,                 0.8735,                0.90041,                0.65678,                0.89792,                 0.8735,                0.90041,                0.64777,                 1.1882,                 2.5482,                0.59084,                 1.4138,             0.00042087,             0.00042087,             0.00042087
                    203,                0.56534,                0.98068,                0.39119,                0.93843,                0.87674,                0.87083,                0.89897,                0.65355,                0.87616,                0.86508,                0.89819,                0.64617,                 1.1825,                 2.5601,                0.59663,                 1.4081,             0.00041675,             0.00041675,             0.00041675
                    204,                0.56445,                0.99122,                 0.3781,                0.93484,                0.92486,                0.87081,                0.90397,                0.66282,                 0.9204,                0.86693,                0.89562,                 0.6581,                 1.1783,                 2.6543,                0.58534,                 1.4151,             0.00041263,             0.00041263,             0.00041263
                    205,                0.55972,                0.99062,                0.37864,                0.93892,                0.88598,                0.89021,                0.90452,                0.66457,                0.88598,                0.89021,                 0.9032,                0.66582,                 1.1999,                 2.5912,                0.59228,                 1.4382,              0.0004085,              0.0004085,              0.0004085
                    206,                0.55047,                0.95483,                0.36059,                0.93146,                0.93677,                0.83289,                0.90334,                0.65403,                 0.9325,                0.82901,                0.90115,                0.64914,                 1.1785,                 2.6058,                0.59533,                 1.4586,             0.00040438,             0.00040438,             0.00040438
                    207,                0.57016,                0.98709,                0.38607,                0.93471,                0.88317,                0.85846,                0.88831,                0.65786,                0.88317,                0.85846,                0.88882,                 0.6472,                 1.1605,                 2.6288,                0.61462,                 1.4187,             0.00040025,             0.00040025,             0.00040025
                    208,                0.55817,                0.98021,                0.37451,                0.94028,                0.84423,                0.84396,                0.88959,                0.65346,                0.87452,                0.81776,                0.88589,                 0.6424,                 1.1562,                 2.5973,                0.65267,                 1.4085,             0.00039613,             0.00039613,             0.00039613
                    209,                0.55364,                0.98144,                 0.3691,                 0.9284,                0.90497,                0.84835,                0.88763,                0.64166,                0.90497,                0.84835,                0.88952,                0.64106,                 1.1781,                 2.7226,                0.60457,                 1.4545,               0.000392,               0.000392,               0.000392
                    210,                0.55683,                0.97721,                0.37472,                0.93596,                0.89427,                0.88803,                0.89535,                 0.6553,                0.89427,                0.88803,                0.89734,                0.64825,                 1.1906,                 2.6687,                0.59024,                 1.5031,             0.00038788,             0.00038788,             0.00038788
                    211,                0.56752,                0.99244,                0.37767,                0.93999,                0.88703,                 0.8592,                0.89145,                0.64641,                0.88703,                 0.8592,                0.89145,                0.65487,                 1.1708,                 2.6982,                0.64266,                 1.4832,             0.00038375,             0.00038375,             0.00038375
